Filename,Description,FXName,TrackTitle,Duration,Channels,SampleRate,BitDepth,Source,Category,SubCategory,Location,Microphone,RecType,RecMedium,Designer,Composer,Manufacturer,Publisher,Library,CDTitle,URL,BWDescription,BWOriginator,Keywords
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_12.wav,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong Surge","Sound design insect buzzing by with a doppler pass, fast with a strong surge","Sound design insect buzzing by with a doppler pass, fast with a strong surge",00:03.239,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_1,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong Surge",Shaping Waves,Insect Sound Design Buzz By Doppler Fast Strong Surge
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_13.wav,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong Surge,Uncertain","Sound design insect buzzing by with a doppler pass, fast with a strong surge, uncertain","Sound design insect buzzing by with a doppler pass, fast with a strong surge, uncertain",00:04.260,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_1,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong Surge,Uncertain",Shaping Waves,Insect Sound Design Buzz By Doppler Fast Strong Surge Uncertain
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_03.wav,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong,Steady","Sound design insect buzzing by with a doppler pass, fast and strong and steady","Sound design insect buzzing by with a doppler pass, fast and strong and steady",00:02.525,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong,Steady",Shaping Waves,Insect Sound Design Buzz By Doppler Fast Strong Steady
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_05.wav,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong,Stutter","Sound design insect buzzing by with a doppler pass, fast and strong with a stutter","Sound design insect buzzing by with a doppler pass, fast and strong with a stutter",00:03.446,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Fast,Strong,Stutter",Shaping Waves,Insect Sound Design Buzz By Doppler Fast Strong Stutter
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_04.wav,"Insect,Sound Design,Buzz,By,Doppler,Fast,Weak","Sound design insect buzzing by with a doppler pass, fast and weak","Sound design insect buzzing by with a doppler pass, fast and weak",00:02.294,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Fast_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Fast,Weak",Shaping Waves,Insect Sound Design Buzz By Doppler Fast Weak
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_04.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin","Sound design insect buzzing by with a doppler pass, medium and thin","Sound design insect buzzing by with a doppler pass, medium and thin",00:03.238,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_06.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Long By Swell","Sound design insect buzzing by with a doppler pass, medium and thin with a long swelling by","Sound design insect buzzing by with a doppler pass, medium and thin with a long swelling by",00:03.927,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Long By Swell",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Long By Swell
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_07.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Pump on By","Sound design insect buzzing by with a doppler pass, medium and thin, pumping on by","Sound design insect buzzing by with a doppler pass, medium and thin, pumping on by",00:04.321,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Pump on By",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Pump on By
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_01.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Quick Fade","Sound design insect buzzing by with a doppler pass, medium and thin with a quick fade","Sound design insect buzzing by with a doppler pass, medium and thin with a quick fade",00:03.368,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Quick Fade",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Quick Fade
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_02.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Very Long By Swell","Sound design insect buzzing by with a doppler pass, medium and thin with a very long swell by","Sound design insect buzzing by with a doppler pass, medium and thin with a very long swell by",00:04.849,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Very Long By Swell",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Very Long By Swell
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_05.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Warble,Complex","Sound design insect buzzing by with a doppler pass, medium and thin with a complex warble","Sound design insect buzzing by with a doppler pass, medium and thin with a complex warble",00:04.275,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Warble,Complex",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Warble Complex
SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_03.wav,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Waver","Sound design insect buzzing by with a doppler pass, medium and thin and wavering","Sound design insect buzzing by with a doppler pass, medium and thin and wavering",00:04.273,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Passbys_LtoR_Medium_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Medium,Thin,Waver",Shaping Waves,Insect Sound Design Buzz By Doppler Medium Thin Waver
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_01.wav,"Insect,Sound Design,Buzz,By,Doppler,Slow,Hesitant","Sound design insect buzzing by with a doppler pass, slow and hesitantly","Sound design insect buzzing by with a doppler pass, slow and hesitantly",00:07.375,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Slow,Hesitant",Shaping Waves,Insect Sound Design Buzz By Doppler Slow Hesitant
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_02.wav,"Insect,Sound Design,Buzz,By,Doppler,Slow,Steady to Decelerate","Sound design insect buzzing by with a doppler pass, slow and steadily decelerating","Sound design insect buzzing by with a doppler pass, slow and steadily decelerating",00:07.446,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Slow,Steady to Decelerate",Shaping Waves,Insect Sound Design Buzz By Doppler Slow Steady to Decelerate
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_05.wav,"Insect,Sound Design,Buzz,By,Doppler,Slow,Tight","Sound design insect buzzing by with a doppler pass, slow and tightly","Sound design insect buzzing by with a doppler pass, slow and tightly",00:06.200,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Slow,Tight",Shaping Waves,Insect Sound Design Buzz By Doppler Slow Tight
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_03.wav,"Insect,Sound Design,Buzz,By,Doppler,Slow,Waver","Sound design insect buzzing by with a doppler pass, slow and wavering","Sound design insect buzzing by with a doppler pass, slow and wavering",00:07.152,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Slow,Waver",Shaping Waves,Insect Sound Design Buzz By Doppler Slow Waver
SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_04.wav,"Insect,Sound Design,Buzz,By,Doppler,Slow,Waver to Decelerate","Sound design insect buzzing by with a doppler pass, slow and wavering then decelerating","Sound design insect buzzing by with a doppler pass, slow and wavering then decelerating",00:07.158,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_Doppler_Passby_Slow_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,By,Doppler,Slow,Waver to Decelerate",Shaping Waves,Insect Sound Design Buzz By Doppler Slow Waver to Decelerate
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_06.wav,"Insect,Sound Design,Buzz,High Intensity,Brief","Sound design insect buzzing with high intensity, quickly","Sound design insect buzzing with high intensity, quickly",00:00.577,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Brief",Shaping Waves,Insect Sound Design Buzz High Intensity Brief
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_09.wav,"Insect,Sound Design,Buzz,High Intensity,Complex,1","Sound design insect buzzing with high intensity, complex","Sound design insect buzzing with high intensity, complex",00:01.811,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Complex,1",Shaping Waves,Insect Sound Design Buzz High Intensity Complex 1
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_10.wav,"Insect,Sound Design,Buzz,High Intensity,Complex,2","Sound design insect buzzing with high intensity, complex","Sound design insect buzzing with high intensity, complex",00:01.798,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Complex,2",Shaping Waves,Insect Sound Design Buzz High Intensity Complex 2
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_01.wav,"Insect,Sound Design,Buzz,High Intensity,Confused","Sound design insect buzzing with high intensity, confused","Sound design insect buzzing with high intensity, confused",00:02.280,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Confused",Shaping Waves,Insect Sound Design Buzz High Intensity Confused
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_02.wav,"Insect,Sound Design,Buzz,High Intensity,Erratic","Sound design insect buzzing with high intensity, erratically","Sound design insect buzzing with high intensity, erratically",00:01.995,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Erratic",Shaping Waves,Insect Sound Design Buzz High Intensity Erratic
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_04.wav,"Insect,Sound Design,Buzz,High Intensity,Flow,Tight","Sound design insect buzzing with high intensity, flowing tightly","Sound design insect buzzing with high intensity, flowing tightly",00:01.550,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Flow,Tight",Shaping Waves,Insect Sound Design Buzz High Intensity Flow Tight
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_07.wav,"Insect,Sound Design,Buzz,High Intensity,High Low High","Sound design insect buzzing with high intensity, high to low to high tone","Sound design insect buzzing with high intensity, high to low to high tone",00:00.717,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,High Low High",Shaping Waves,Insect Sound Design Buzz High Intensity High Low High
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_05.wav,"Insect,Sound Design,Buzz,High Intensity,High to Low,x2","Sound design insect buzzing with high intensity, high to low tone x2","Sound design insect buzzing with high intensity, high to low tone x2",00:02.467,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,High to Low,x2",Shaping Waves,Insect Sound Design Buzz High Intensity High to Low x2
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_03.wav,"Insect,Sound Design,Buzz,High Intensity,Random","Sound design insect buzzing with high intensity, random tone","Sound design insect buzzing with high intensity, random tone",00:01.677,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Random",Shaping Waves,Insect Sound Design Buzz High Intensity Random
SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_08.wav,"Insect,Sound Design,Buzz,High Intensity,Waver","Sound design insect buzzing with high intensity, wavering","Sound design insect buzzing with high intensity, wavering",00:00.990,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_High-Intensity_,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,High Intensity,Waver",Shaping Waves,Insect Sound Design Buzz High Intensity Waver
SW014_Insects_Generic_Insect_Designed_Buzz_B_Seamless_Loop_Short_Mono_01.wav,"Insect,Sound Design,Buzz,Constant,High Mid,Slight Waver,Loop,Mono","Sound design insect buzzing constantly, high mid tone with slight waver in a loop","Sound design insect buzzing constantly, high mid tone with slight waver in a loop",00:05.413,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_B_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,High Mid,Slight Waver,Loop,Mono",Shaping Waves,Insect Sound Design Buzz Constant High Mid Slight Waver Loop Mono
SW014_Insects_Generic_Insect_Designed_Buzz_B_Seamless_Loop_Short_Mono_02.wav,"Insect,Sound Design,Buzz,Constant,High Mid,Slight Waver,Random,Loop,Mono","Sound design insect buzzing constantly, high mid tone with slight random waver in a loop","Sound design insect buzzing constantly, high mid tone with slight random waver in a loop",00:03.799,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_B_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,High Mid,Slight Waver,Random,Loop,Mono",Shaping Waves,Insect Sound Design Buzz Constant High Mid Slight Waver Random Loop Mono
SW014_Insects_Generic_Insect_Designed_Buzz_B_Long.wav,"Insect,Sound Design,Buzz,Constant,High,Slight Waver","Sound design insect buzzing constantly, high tone with slight waver","Sound design insect buzzing constantly, high tone with slight waver",00:24.142,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_B_Long.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,High,Slight Waver",Shaping Waves,Insect Sound Design Buzz Constant High Slight Waver
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_09.wav,"Insect,Sound Design,Buzz,Low Intensity,Complex",Sound design insect buzzing with low intensity and complex,Sound design insect buzzing with low intensity and complex,00:04.038,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Complex",Shaping Waves,Insect Sound Design Buzz Low Intensity Complex
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_04.wav,"Insect,Sound Design,Buzz,Low Intensity,Constant",Sound design insect buzzing with low intensity and constant,Sound design insect buzzing with low intensity and constant,00:01.573,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Constant",Shaping Waves,Insect Sound Design Buzz Low Intensity Constant
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_01.wav,"Insect,Sound Design,Buzz,Low Intensity,Erratic",Sound design insect buzzing with low intensity and erratic,Sound design insect buzzing with low intensity and erratic,00:02.375,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Erratic",Shaping Waves,Insect Sound Design Buzz Low Intensity Erratic
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_06.wav,"Insect,Sound Design,Buzz,Low Intensity,Low High Low",Sound design insect buzzing with low intensity with a low-high-low tone,Sound design insect buzzing with low intensity with a low-high-low tone,00:01.355,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Low High Low",Shaping Waves,Insect Sound Design Buzz Low Intensity Low High Low
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_03.wav,"Insect,Sound Design,Buzz,Low Intensity,Quick",Sound design insect buzzing with low intensity and erratic ,Sound design insect buzzing with low intensity and erratic ,00:00.409,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Quick",Shaping Waves,Insect Sound Design Buzz Low Intensity Quick
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_02.wav,"Insect,Sound Design,Buzz,Low Intensity,Random",Sound design insect buzzing with low intensity and randomly,Sound design insect buzzing with low intensity and randomly,00:02.139,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Random",Shaping Waves,Insect Sound Design Buzz Low Intensity Random
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_05.wav,"Insect,Sound Design,Buzz,Low Intensity,Strong,Diminish","Sound design insect buzzing with low intensity, strong then diminishing","Sound design insect buzzing with low intensity, strong then diminishing",00:01.384,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Strong,Diminish",Shaping Waves,Insect Sound Design Buzz Low Intensity Strong Diminish
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_07.wav,"Insect,Sound Design,Buzz,Low Intensity,Surges,x2","Sound design insect buzzing with low intensity, surging twice","Sound design insect buzzing with low intensity, surging twice",00:02.117,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Surges,x2",Shaping Waves,Insect Sound Design Buzz Low Intensity Surges x2
SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_08.wav,"Insect,Sound Design,Buzz,Low Intensity,Surges,x3","Sound design insect buzzing with low intensity, surging three times","Sound design insect buzzing with low intensity, surging three times",00:04.060,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_Short_Low-Intensity_0,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Low Intensity,Surges,x3",Shaping Waves,Insect Sound Design Buzz Low Intensity Surges x3
SW014_Insects_Generic_Insect_Designed_Buzz_D_Long.wav,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver","Sound design insect buzzing constantly, low nasal tone with slight waver","Sound design insect buzzing constantly, low nasal tone with slight waver",00:38.080,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_D_Long.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver",Shaping Waves,Insect Sound Design Buzz Constant Low Nasal Slight Waver
SW014_Insects_Generic_Insect_Designed_Buzz_D_Seamless_Loop_Short_Mono_01.wav,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver,Loop,Mono,1","Sound design insect buzzing constantly, low nasal tone with slight waver in a loop","Sound design insect buzzing constantly, low nasal tone with slight waver in a loop",00:03.179,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_D_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver,Loop,Mono,1",Shaping Waves,Insect Sound Design Buzz Constant Low Nasal Slight Waver Loop Mono 1
SW014_Insects_Generic_Insect_Designed_Buzz_D_Seamless_Loop_Short_Mono_02.wav,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver,Loop,Mono,2","Sound design insect buzzing constantly, low nasal tone with slight waver in a loop","Sound design insect buzzing constantly, low nasal tone with slight waver in a loop",00:08.927,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_D_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Nasal,Slight Waver,Loop,Mono,2",Shaping Waves,Insect Sound Design Buzz Constant Low Nasal Slight Waver Loop Mono 2
